,id_hs,id_hh,cat_loc_div,cat_sz_cty,cat_hus_typ,num_flr,num_out_wls,cat_hus_dir_fce,num_hus_blt_yr,num_hus_ar,num_bed,num_liv,num_bat,num_out_wds,cat_fuel_heat,cat_cool,cat_fuel_cook,num_hus_mems,cat_mhh_occu,num_tot_energy_heat,num_mhh_age,num_hh_ann_incm
4113,2017_HS3404000011,2017_HH16340013,2,2,3,15,4,1,4,75.9,3,1,1,8,1,3,4,4,1,9593.44407,45,42000000
4114,2017_HS3404000012,2017_HH16340014,2,2,3,2,2,1,4,75.9,3,1,1,8,1,3,4,4,1,4064.057127,55,54000000
4115,2017_HS3404000014,2017_HH16340016,2,2,3,9,2,1,4,79.2,3,1,1,8,1,3,4,4,3,13758.32374,45,66000000
4116,2017_HS3404000018,2017_HH15340008,2,2,2,1,4,1,4,62.7,3,1,1,8,2,1,3,3,1,10362.26,55,42000000
4117,2017_HS3404000019,2017_HH17340009,2,2,2,4,3,1,4,62.7,3,1,1,10,2,1,3,3,1,13992.16,35,25000000
4118,2017_HS3404000021,2017_HH15340011,2,2,2,2,5,2,4,79.2,3,1,1,6,2,3,3,2,3,13331.56,55,42000000
4119,2017_HS3404000023,2017_HH14340004,2,2,3,21,4,2,6,112.2,3,1,2,13,1,3,4,3,1,10836.4285,45,42000000
4120,2017_HS3404000024,2017_HH16340015,2,2,3,4,4,1,6,95.7,3,1,2,13,1,1,4,4,1,9675.135624,55,90000000
4121,2017_HS3404000025,2017_HH17340010,2,2,2,1,3,3,4,85.8,3,1,1,9,2,3,3,2,5,10586.16,67,18000000
4122,2017_HS3404000026,2017_HH17340011,2,2,2,2,3,3,4,82.5,3,1,1,12,2,1,3,2,5,10671.04493,67,12000000
4123,2017_HS3404000027,2017_HH17340012,2,2,2,2,3,1,4,59.4,2,1,1,10,2,3,3,4,1,10764.34,35,54000000
4124,2017_HS3405000001,2017_HH13340028,2,2,1,1,6,1,5,99,3,1,1,17,4,3,3,2,3,19995.6,67,25000000
4125,2017_HS3405000002,2017_HH12340002,2,2,1,1,6,3,2,82.5,4,1,1,10,2,1,3,1,3,12871.46,67,12000000
4126,2017_HS3406000003,2017_HH16340001,2,2,3,1,3,1,4,79.2,3,1,1,5,1,1,4,3,1,3903.217862,45,42000000
4127,2017_HS3406000004,2017_HH14340001,2,2,3,12,4,1,5,79.2,2,1,1,5,1,1,4,4,2,6099.212327,55,42000000
4128,2017_HS3406000006,2017_HH11340005,2,2,3,3,4,1,4,79.2,3,1,2,4,1,3,4,1,5,6530.72,67,12000000
4129,2017_HS3406000008,2017_HH13340011,2,2,3,1,5,3,4,46.2,2,1,1,8,1,3,4,4,1,9543.9,45,25000000
4130,2017_HS3406000009,2017_HH13340012,2,2,3,4,4,3,4,42.9,2,1,1,2,1,1,4,2,5,10278.06,67,25000000
4131,2017_HS3406000010,2017_HH13340013,2,2,3,4,4,3,4,46.2,2,1,1,8,1,1,4,2,1,4624.09,67,18000000
4132,2017_HS3406000011,2017_HH11340007,2,2,3,5,4,1,4,105.6,3,1,2,4,1,1,4,1,5,3348.48,67,12000000
4133,2017_HS3406000013,2017_HH13340015,2,2,3,3,4,3,4,46.2,2,1,1,7,1,1,4,1,5,5296.45,67,12000000
4134,2017_HS3406000014,2017_HH13340016,2,2,3,3,4,3,4,46.2,2,1,1,8,1,1,4,1,5,3298.13,67,12000000
4135,2017_HS3406000015,2017_HH16340002,2,2,1,1,5,2,4,72.6,2,1,1,6,2,1,3,2,3,11516.85,67,18000000
4136,2017_HS3406000016,2017_HH17340013,2,2,2,1,5,1,4,82.5,2,1,1,8,1,1,3,1,3,4482.54493,55,18000000
4137,2017_HS3406000017,2017_HH16340004,2,2,1,1,6,2,5,92.4,3,1,1,6,1,3,3,2,3,6128.66,55,54000000
4138,2017_HS3406000018,2017_HH16340005,2,2,1,1,5,1,2,59.4,1,1,1,4,2,1,3,2,3,13793.08589,67,18000000
4139,2017_HS3406000020,2017_HH16340006,2,2,1,1,5,1,6,92.4,2,1,1,4,2,1,5,1,5,12794.32,67,12000000
4140,2017_HS3406000021,2017_HH17340014,2,2,1,1,4,1,3,52.8,2,1,1,5,2,3,3,1,5,10596.18,67,12000000
4141,2017_HS3406000022,2017_HH17340015,2,2,1,1,4,1,2,59.4,2,1,1,5,2,3,3,1,5,7198.47,67,12000000
4142,2017_HS3406000023,2017_HH17340016,2,2,1,1,4,3,2,82.5,3,1,1,8,2,3,3,2,5,9880.96,67,25000000
4143,2017_HS3406000024,2017_HH17340017,2,2,1,1,4,1,3,66,2,1,1,7,2,3,3,2,2,7338.44,67,25000000
4144,2017_HS3406000025,2017_HH17340018,2,2,1,1,4,1,2,66,2,1,1,5,2,3,3,2,5,10397.36,67,25000000
4145,2017_HS3406000026,2017_HH17340019,2,2,3,2,6,2,4,49.5,2,1,1,10,1,3,4,1,5,3385.03,67,12000000
4146,2017_HS3406000027,2017_HH11340003,2,2,3,1,2,2,3,42.9,2,1,1,4,1,3,4,2,1,12648.69,35,42000000
4147,2017_HS3406000028,2017_HH17340020,2,2,3,3,6,2,3,49.5,2,1,1,19,1,3,4,1,5,4829.36,67,12000000
4148,2017_HS3406000029,2017_HH11340002,2,2,3,1,2,2,3,42.9,2,1,1,4,1,3,4,2,3,8767.13,67,18000000
4149,2017_HS3406000030,2017_HH17340021,2,2,3,1,2,2,3,42.9,2,1,1,8,1,3,4,1,5,2759.25,67,12000000
4150,2017_HS3406000031,2017_HH17340022,2,2,3,2,2,2,3,42.9,2,1,1,14,2,3,3,5,1,14227.42,67,25000000
4151,2017_HS3406000032,2017_HH17340023,2,2,3,3,3,1,4,49.5,2,1,1,5,2,3,3,1,5,7189.19,67,12000000
4152,2017_HS3406000033,2017_HH17340024,2,2,1,1,4,2,6,85.8,2,1,2,16,2,3,3,2,4,17855.68,67,25000000
4153,2017_HS3406000034,2017_HH17340025,2,2,1,1,4,1,4,85.8,3,1,1,8,2,3,3,2,5,24086.16,67,18000000
4154,2017_HS3406000035,2017_HH17340026,2,2,1,1,4,1,4,132,3,1,1,9,4,3,3,2,5,23240.38,67,18000000
4155,2017_HS3406000036,2017_HH17340027,2,2,1,1,4,1,4,82.5,3,1,1,6,5,3,3,5,2,34673.32,55,12000000
4156,2017_HS3406000037,2017_HH17340028,2,2,1,1,4,1,2,62.7,3,1,1,5,5,3,3,1,5,10079.02,67,12000000
4157,2017_HS3433000001,2017_HH11340010,2,2,1,1,6,2,1,33,1,1,1,4,5,1,3,1,5,11532.72,67,12000000
4158,2017_HS3433000002,2017_HH12340001,2,2,1,1,6,2,1,105.6,3,1,1,6,5,3,3,2,3,17684.34,67,18000000
4159,2017_HS3433000005,2017_HH16340007,2,2,1,1,6,3,1,39.6,1,1,1,3,2,1,3,1,2,9893.68,67,12000000
4160,2017_HS3433000007,2017_HH11340012,2,2,1,1,6,1,5,39.6,1,1,1,5,1,3,4,2,5,5000.29,67,18000000
4161,2017_HS3433000008,2017_HH11340013,2,2,1,1,6,1,2,69.3,3,1,1,8,1,3,4,3,5,9772.95,67,12000000
4162,2017_HS3433000009,2017_HH13340019,2,2,3,1,5,1,5,89.1,3,1,2,12,1,3,5,4,3,17259.46,55,54000000
4163,2017_HS3433000010,2017_HH16340008,2,2,3,5,3,1,5,125.4,3,1,2,10,1,3,4,2,3,3849.745446,67,42000000
4164,2017_HS3433000011,2017_HH13340020,2,2,3,7,4,1,5,89.1,3,1,2,14,1,3,4,1,2,3886.872989,67,12000000
4165,2017_HS3433000012,2017_HH17340029,2,2,3,8,4,1,5,125.4,3,1,2,14,1,3,4,4,1,11097.3,55,90000000
4166,2017_HS3433000013,2017_HH16340009,2,2,3,9,3,2,5,125.4,3,1,2,14,1,3,4,2,5,7736.811677,55,25000000
4167,2017_HS3433000014,2017_HH13340022,2,2,3,1,5,1,5,125.4,3,1,2,16,1,3,4,4,1,17360.15504,55,66000000
4168,2017_HS3433000015,2017_HH13340023,2,2,3,1,5,1,5,125.4,3,1,2,10,1,1,4,2,5,6360.264199,67,12000000
4169,2017_HS3433000016,2017_HH13340024,2,2,3,2,4,1,5,125.4,3,1,2,16,1,3,4,1,5,12146.99761,67,25000000
4170,2017_HS3433000017,2017_HH13340025,2,2,3,5,4,1,5,125.4,3,1,2,16,1,3,4,4,1,10370.83351,45,54000000
4171,2017_HS3433000018,2017_HH13340026,2,2,3,1,5,1,5,122.1,3,1,2,16,1,3,5,5,1,14131.82,55,42000000
4172,2017_HS3433000019,2017_HH13340027,2,2,3,3,4,1,5,125.4,3,1,2,16,1,3,4,3,2,18026.69172,55,54000000
4173,2017_HS3433000020,2017_HH16340010,2,2,3,2,3,1,5,125.4,3,1,2,16,1,3,4,4,1,10726.1965,45,54000000
4174,2017_HS3433000021,2017_HH16340011,2,2,3,3,3,2,3,125.4,3,1,2,16,1,3,4,4,3,18496.60454,45,54000000
4175,2017_HS3433000022,2017_HH16340012,2,2,3,3,3,2,5,125.4,3,1,2,16,1,1,4,3,1,5700.147909,45,66000000
4176,2017_HS3433000023,2017_HH17340030,2,2,1,1,3,3,2,33,2,0,1,3,2,3,3,2,1,9696.88,35,12000000
4177,2017_HS3433000024,2017_HH11340011,2,2,2,4,3,3,6,99,3,1,2,4,1,3,4,5,5,3953.14,45,25000000
4178,2017_HS3434000002,2017_HH13340030,2,2,1,1,6,3,2,85.8,4,1,1,14,4,3,3,1,5,13374.66,67,12000000
4179,2017_HS3434000003,2017_HH13340031,2,2,1,1,6,1,3,69.3,3,1,1,8,4,3,3,2,3,26039.88,67,42000000
4180,2017_HS3434000004,2017_HH13340032,2,2,1,1,6,1,4,66,3,1,1,14,2,3,3,2,3,14190.04,67,12000000
4181,2017_HS3434000005,2017_HH13340033,2,2,1,1,6,4,5,79.2,2,1,1,7,2,3,3,2,3,12116.58,67,12000000
4182,2017_HS3434000006,2017_HH13340034,2,2,1,1,6,1,3,82.5,3,1,1,16,4,3,3,2,3,17016.76,55,42000000
4183,2017_HS3434000007,2017_HH14340002,2,2,1,1,6,1,4,115.5,3,1,1,7,4,3,3,2,3,21502.52,55,54000000
4184,2017_HS3434000008,2017_HH13340035,2,2,1,1,6,1,4,66,2,1,1,10,4,3,3,1,3,11767.37,67,18000000
4185,2017_HS3434000009,2017_HH13340036,2,2,1,1,6,2,1,99,3,1,1,19,4,1,3,3,3,19933.02,55,42000000
4186,2017_HS3434000010,2017_HH13340037,2,2,1,1,6,1,3,66,2,1,1,15,5,3,3,2,3,17294.12,67,25000000
4187,2017_HS3434000011,2017_HH13340038,2,2,1,1,6,1,6,99,3,1,2,14,4,3,3,6,3,22254.36,67,42000000
4188,2017_HS3434000012,2017_HH13340039,2,2,1,1,6,3,5,89.1,3,1,1,9,2,3,3,2,3,16587.18,67,42000000
4189,2017_HS3434000013,2017_HH13340040,2,2,1,1,6,1,4,69.3,3,1,1,6,2,3,3,2,3,15732.02,55,42000000
4190,2017_HS3435000001,2017_HH13340051,2,2,1,1,6,1,4,99,3,1,1,14,2,1,3,3,3,15031.12,55,25000000
4191,2017_HS3435000002,2017_HH13340052,2,2,1,1,6,1,3,72.6,2,1,1,14,2,1,3,1,5,7080.44,67,12000000
4192,2017_HS3435000003,2017_HH13340053,2,2,1,1,6,1,3,66,3,1,1,12,4,1,3,4,3,13076.24,45,25000000
4193,2017_HS3438000001,2017_HH12340008,2,2,1,1,5,2,2,66,3,1,1,10,2,3,3,2,3,12875.96,67,25000000
4194,2017_HS3438000002,2017_HH16340035,2,2,2,1,4,2,5,82.5,3,1,1,8,1,1,3,5,1,11983.06,45,42000000
4195,2017_HS3438000003,2017_HH16340036,2,2,2,2,3,2,5,95.7,3,1,1,8,1,3,3,2,3,10587.68,67,42000000
4196,2017_HS3438000004,2017_HH12340009,2,2,2,3,4,1,4,95.7,3,1,2,8,1,3,3,3,3,13358.5,55,25000000
4197,2017_HS3438000005,2017_HH16340037,2,2,2,3,3,2,5,95.7,3,1,1,8,1,3,3,3,2,13013.42,67,54000000
4198,2017_HS3438000006,2017_HH16340038,2,2,2,4,4,2,5,82.5,3,1,1,8,1,1,3,5,1,11637.94,45,54000000
4199,2017_HS3438000008,2017_HH16340039,2,2,2,1,3,2,5,95.7,3,1,1,8,1,1,3,2,1,11250.18,45,42000000
4200,2017_HS3438000009,2017_HH13340054,2,2,1,1,6,1,4,82.5,3,1,1,10,2,1,3,1,3,14317.32,67,12000000
4201,2017_HS3438000010,2017_HH13340055,2,2,1,1,6,2,3,56.1,3,1,1,6,2,1,3,2,3,14271.54,55,42000000
4202,2017_HS3438000011,2017_HH13340056,2,2,1,1,6,2,5,82.5,3,1,1,16,4,1,3,1,3,16462.92,67,12000000
4203,2017_HS3438000012,2017_HH13340057,2,2,1,1,6,1,3,82.5,3,1,1,15,2,3,3,1,3,17339.36,67,12000000
4204,2017_HS3438000013,2017_HH13340058,2,2,1,1,6,2,5,95.7,3,1,1,15,2,3,3,2,3,20141.72,67,12000000
4205,2017_HS3438000014,2017_HH13340059,2,2,1,1,6,3,1,82.5,3,1,2,16,2,1,3,2,3,15390.6,67,25000000
4206,2017_HS3438000015,2017_HH16340040,2,2,1,1,6,1,3,72.6,3,1,1,8,2,1,3,2,5,19574.12,67,25000000
4207,2017_HS3438000016,2017_HH16340041,2,2,1,1,6,1,3,59.4,2,1,1,8,2,1,3,1,3,14362.9,67,12000000
4208,2017_HS3438000017,2017_HH13340060,2,2,1,1,6,1,4,82.5,3,1,1,12,2,1,3,1,3,13772.94,67,12000000
4209,2017_HS3438000018,2017_HH13340061,2,2,1,1,6,1,2,59.4,2,1,1,12,2,1,3,2,3,21208.62,67,54000000
4210,2017_HS3438000019,2017_HH13340062,2,2,1,1,6,2,5,99,3,1,1,14,4,1,3,1,3,9440.16,67,12000000
4211,2017_HS3501100001,2017_HH11350041,3,2,1,1,6,2,2,56.1,2,1,1,4,1,1,4,2,1,12214.85,67,18000000
4212,2017_HS3501100002,2017_HH11350042,3,2,1,1,6,3,2,75.9,4,1,1,8,1,3,4,2,1,10729.35,67,25000000
4213,2017_HS3501100003,2017_HH11350043,3,2,1,1,6,3,3,69.3,3,1,1,8,1,3,4,2,5,13212.97,67,18000000
4214,2017_HS3501100004,2017_HH11350044,3,2,1,1,6,1,5,105.6,3,1,1,6,2,3,3,2,3,10458.53,67,42000000
4215,2017_HS3501100008,2017_HH11350046,3,2,3,12,4,1,4,75.9,3,1,1,8,1,3,4,3,1,15002.93,55,54000000
4216,2017_HS3501100009,2017_HH11350047,3,2,3,5,4,1,4,75.9,3,1,1,8,1,3,4,3,1,14376.06,55,42000000
4217,2017_HS3501100010,2017_HH11350048,3,2,3,7,4,1,4,75.9,3,1,1,8,1,3,4,3,1,15159.52,55,42000000
4218,2017_HS3501100011,2017_HH12350016,3,2,3,8,4,1,4,75.9,3,1,1,9,1,3,4,4,1,15692.68,55,54000000
4219,2017_HS3501100013,2017_HH11350050,3,2,3,1,5,1,4,75.9,3,1,1,8,1,1,4,2,1,14221.66,67,18000000
4220,2017_HS3501100020,2017_HH11350054,3,2,3,21,5,3,5,132,4,1,2,7,1,3,4,2,5,10937.78,67,18000000
4221,2017_HS3501100033,2017_HH17350001,3,2,3,4,6,1,4,75.9,2,1,1,4,1,3,4,3,1,15342.18,45,54000000
4222,2017_HS3501100034,2017_HH17350002,3,2,3,9,6,1,4,75.9,2,1,1,4,1,3,5,1,1,11159.61,67,18000000
4223,2017_HS3501100035,2017_HH17350003,3,2,3,18,6,1,5,79.2,3,1,1,4,1,3,4,4,1,15297.36,45,54000000
4224,2017_HS3501100037,2017_HH17350005,3,2,3,6,6,3,5,105.6,3,1,2,3,1,3,4,2,1,14741.75,45,66000000
4225,2017_HS3501100038,2017_HH17350006,3,2,3,7,6,1,5,79.2,3,1,1,4,1,3,4,4,2,15865.35,45,54000000
4226,2017_HS3501100039,2017_HH17350007,3,2,3,8,6,2,5,79.2,3,1,1,4,1,3,4,5,3,13469.31,45,42000000
4227,2017_HS3501200003,2017_HH12350014,3,2,1,1,5,4,4,33,1,1,1,7,1,3,4,2,3,6830.5,67,25000000
4228,2017_HS3501200013,2017_HH11350040,3,2,1,1,6,2,2,62.7,2,1,1,4,2,1,3,2,1,6380.91,45,18000000
4229,2017_HS3501200014,2017_HH17350008,3,2,2,2,5,1,3,82.5,3,1,1,3,1,1,4,4,1,8200.39,45,42000000
4230,2017_HS3501200016,2017_HH17350010,3,2,3,4,5,1,1,105.6,3,1,1,5,1,3,4,3,1,16833.25753,55,42000000
4231,2017_HS3501200017,2017_HH17350011,3,2,3,8,6,1,4,82.5,3,1,1,4,1,1,4,4,5,10495.36,55,25000000
4232,2017_HS3501200018,2017_HH17350012,3,2,3,5,6,2,4,69.3,2,1,1,3,1,3,4,4,3,6172.78,55,12000000
4233,2017_HS3501200019,2017_HH17350013,3,2,3,1,6,1,3,112.2,3,1,1,3,1,3,4,2,3,10352.82,55,42000000
4234,2017_HS3501200020,2017_HH17350014,3,2,3,7,3,1,4,105.6,3,1,2,5,1,3,4,4,3,10406.94,55,42000000
4235,2017_HS3502000001,2017_HH12350001,3,2,3,2,4,1,4,79.2,3,1,1,8,1,3,4,4,1,16920.06082,55,25000000
4236,2017_HS3502000002,2017_HH12350002,3,2,3,3,4,1,4,79.2,3,1,1,7,1,1,4,3,1,12702.56299,45,25000000
4237,2017_HS3502000003,2017_HH11350003,3,2,1,1,6,1,2,75.9,3,1,2,6,5,3,3,2,1,10424.03,67,18000000
4238,2017_HS3502000004,2017_HH12350003,3,2,1,1,5,4,2,89.1,3,1,1,8,4,3,3,2,1,6558.94,55,25000000
4239,2017_HS3502000005,2017_HH11350004,3,2,1,1,6,4,5,62.7,2,1,1,15,4,3,3,3,1,6589.82,35,42000000
4240,2017_HS3502000006,2017_HH11350005,3,2,2,2,4,2,5,62.7,2,1,1,4,1,3,4,4,1,9788.520794,67,18000000
4241,2017_HS3502000008,2017_HH11350006,3,2,2,1,5,3,5,62.7,2,1,1,3,1,1,4,3,1,12422.74947,45,25000000
4242,2017_HS3502000009,2017_HH11350007,3,2,2,1,5,1,6,62.7,2,1,1,8,1,3,4,4,3,11868.32423,55,18000000
4243,2017_HS3502000010,2017_HH11350008,3,2,2,3,4,2,5,62.7,2,1,1,3,1,3,4,2,1,11246.40864,55,25000000
4244,2017_HS3502000011,2017_HH11350009,3,2,2,3,4,1,5,62.7,2,1,1,4,1,1,4,1,3,7279.395894,55,18000000
4245,2017_HS3502000012,2017_HH11350010,3,2,2,4,4,3,5,62.7,2,1,1,7,1,1,4,4,3,10740.76427,55,18000000
4246,2017_HS3502000013,2017_HH11350011,3,2,2,2,4,2,5,62.7,2,1,1,5,1,1,4,4,1,9669.208203,55,25000000
4247,2017_HS3502000014,2017_HH11350012,3,2,2,3,4,1,5,62.7,2,1,1,4,1,1,4,3,1,11251.05629,55,25000000
4248,2017_HS3502000015,2017_HH11350013,3,2,2,1,5,3,5,62.7,2,1,1,3,1,3,4,4,1,12502.11877,55,25000000
4249,2017_HS3502000016,2017_HH11350014,3,2,2,1,5,1,5,62.7,2,1,1,3,1,1,4,4,1,12492.42159,55,25000000
4250,2017_HS3502000018,2017_HH14350002,3,2,2,3,4,1,4,115.5,3,1,2,8,1,3,4,4,1,15967.70708,55,54000000
4251,2017_HS3502000019,2017_HH14350003,3,2,2,3,5,1,4,115.5,3,1,2,6,1,3,4,3,1,13728.07605,45,42000000
4252,2017_HS3502000020,2017_HH14350004,3,2,2,4,5,1,4,125.4,3,1,2,8,1,3,4,2,1,13451.15902,45,25000000
4253,2017_HS3502000022,2017_HH17350015,3,2,2,1,5,4,1,115.5,3,1,1,8,1,3,4,2,1,9553.765664,45,18000000
4254,2017_HS3503000001,2017_HH12350012,3,2,2,1,5,4,4,79.2,2,1,1,6,4,3,3,2,1,8146.09,55,25000000
4255,2017_HS3503000003,2017_HH17350016,3,2,1,1,6,1,4,132,3,1,1,7,4,3,5,2,5,23463.38,67,54000000
4256,2017_HS3503000004,2017_HH17350017,3,2,1,1,6,2,2,66,1,1,1,4,5,1,5,2,5,18045.14,67,12000000
4257,2017_HS3503000005,2017_HH17350018,3,2,1,1,6,3,2,49.5,1,1,1,4,2,1,5,2,5,10248.4,67,12000000
4258,2017_HS3503000007,2017_HH17350020,3,2,1,1,6,1,5,165,3,1,1,6,4,3,5,2,3,28969.96,67,54000000
4259,2017_HS3503000008,2017_HH17350021,3,2,1,1,4,3,5,132,2,1,2,6,2,3,3,2,3,15857.59,67,54000000
4260,2017_HS3503000009,2017_HH17350022,3,2,1,1,6,3,2,66,1,1,1,3,5,1,5,2,5,15305.22,67,12000000
4261,2017_HS3503000010,2017_HH17350023,3,2,1,1,6,1,2,36.3,1,1,1,4,5,1,5,1,5,9569.86,67,12000000
4262,2017_HS3503000011,2017_HH17350024,3,2,2,4,6,1,5,108.9,3,1,1,6,1,3,4,2,1,7581.392025,55,54000000
4263,2017_HS3503000012,2017_HH17350025,3,2,3,14,6,2,4,118.8,3,1,2,5,1,3,4,4,1,13287.82403,45,54000000
4264,2017_HS3503000013,2017_HH17350026,3,2,3,8,6,1,3,112.2,3,1,1,4,1,3,4,3,3,7511.420855,67,18000000
4265,2017_HS3503000014,2017_HH17350027,3,2,3,9,6,2,5,52.8,1,0,1,4,1,1,3,1,5,4138.40609,67,12000000
4266,2017_HS3503000015,2017_HH17350028,3,2,3,10,6,3,5,52.8,1,0,1,4,1,1,5,2,5,6496.778508,35,12000000
4267,2017_HS3503000016,2017_HH17350029,3,2,3,2,6,1,4,79.2,3,1,1,4,1,3,4,4,2,9599.382298,55,42000000
4268,2017_HS3503000017,2017_HH17350030,3,2,3,20,6,2,6,132,3,1,2,8,1,1,4,2,1,8948.613025,55,66000000
4269,2017_HS3503000018,2017_HH17350031,3,2,3,7,6,2,4,138.6,4,1,2,6,1,3,4,4,1,15245.37378,45,66000000
4270,2017_HS3503000019,2017_HH17350032,3,2,3,11,2,3,4,82.5,3,1,1,8,1,3,4,4,1,14188.7978,55,90000000
4271,2017_HS3503000020,2017_HH17350033,3,2,3,11,4,1,4,105.6,3,1,2,7,1,3,4,4,1,8987.355864,45,54000000
4272,2017_HS3503000021,2017_HH17350034,3,2,3,2,6,1,3,42.9,2,1,1,9,1,1,4,1,5,3716.686916,67,12000000
4273,2017_HS3503000022,2017_HH17350035,3,2,3,7,6,2,4,79.2,2,1,1,2,1,1,4,1,3,20365.83777,67,18000000
4274,2017_HS3503000023,2017_HH17350036,3,2,3,1,6,2,2,52.8,2,1,1,4,1,3,4,2,1,12617.87145,55,54000000
4275,2017_HS3503000024,2017_HH17350037,3,2,1,1,4,3,1,89.1,3,1,1,4,1,3,4,5,1,21447.60182,55,96000000
4276,2017_HS3503000025,2017_HH17350038,3,2,2,1,6,1,2,82.5,3,1,1,7,2,3,3,1,5,9665.06,67,12000000
4277,2017_HS3503000026,2017_HH17350039,3,2,1,1,6,1,1,75.9,3,1,1,9,1,3,4,1,5,16819.40962,67,12000000
4278,2017_HS3503000027,2017_HH17350040,3,2,3,7,6,1,5,105.6,3,1,2,6,1,3,5,2,3,15654.07156,55,54000000
4279,2017_HS3505000001,2017_HH11350015,3,2,1,1,6,1,4,82.5,3,1,1,8,2,3,3,1,1,18437.4,67,18000000
4280,2017_HS3505000003,2017_HH11350016,3,2,1,1,6,2,4,108.9,4,1,1,5,2,3,3,2,1,11991.23,55,42000000
4281,2017_HS3505000004,2017_HH11350017,3,2,1,1,6,4,5,69.3,3,1,1,6,2,3,3,2,1,8499.18,67,25000000
4282,2017_HS3505000005,2017_HH11350018,3,2,1,1,6,4,4,108.9,4,1,1,5,2,1,3,2,1,7625.43,35,25000000
4283,2017_HS3505000007,2017_HH12350007,3,2,1,1,6,3,2,49.5,2,1,1,3,2,1,3,4,1,11131.2,55,25000000
4284,2017_HS3505000008,2017_HH11350020,3,2,1,1,6,1,4,75.9,4,1,2,8,2,3,3,2,1,6237.5,55,18000000
4285,2017_HS3506000002,2017_HH15350003,3,2,1,1,6,1,3,33,1,0,1,4,5,1,3,1,5,12447.66,67,12000000
4286,2017_HS3506000003,2017_HH12350005,3,2,1,1,6,3,3,29.7,1,0,1,2,5,3,4,1,5,15444.43841,67,12000000
4287,2017_HS3506000008,2017_HH17350041,3,2,3,3,6,1,4,79.2,3,1,1,6,1,3,4,4,1,12049.66974,55,54000000
4288,2017_HS3506000009,2017_HH15350002,3,2,1,1,4,1,1,66,1,1,1,2,5,1,3,1,5,14044.32,67,12000000
4289,2017_HS3506000010,2017_HH17350042,3,2,1,1,6,1,1,79.2,3,1,1,5,2,3,3,1,5,15587.22,67,12000000
4290,2017_HS3506000011,2017_HH17350043,3,2,1,1,6,1,3,79.2,3,1,1,6,2,3,3,1,5,8579.82,67,12000000
4291,2017_HS3506000012,2017_HH17350044,3,2,2,1,6,1,1,82.5,3,1,1,5,2,1,3,1,5,11397.96,67,12000000
4292,2017_HS3506000013,2017_HH17350045,3,2,1,1,6,1,4,72.6,3,1,1,6,2,3,3,2,5,10448.68,67,12000000
4293,2017_HS3531000002,2017_HH14350007,3,2,3,2,4,2,4,99,2,1,1,5,1,1,4,2,1,16127.15684,45,12000000
4294,2017_HS3531000004,2017_HH14350009,3,2,2,3,4,2,4,99,2,1,1,5,1,1,4,3,1,15044.52905,67,25000000
4295,2017_HS3531000007,2017_HH12350008,3,2,1,1,6,4,5,125.4,3,1,2,5,2,1,3,1,3,8675.48,67,12000000
4296,2017_HS3531000008,2017_HH12350009,3,2,1,1,6,2,3,75.9,3,1,2,6,2,3,3,2,3,10824.57,67,18000000
4297,2017_HS3531000009,2017_HH12350010,3,2,1,1,6,2,4,82.5,4,1,1,8,2,3,3,4,1,12091.4,45,25000000
4298,2017_HS3531000010,2017_HH12350011,3,2,1,1,6,3,3,125.4,3,1,2,6,2,3,3,2,3,9934.63,67,18000000
4299,2017_HS3531000011,2017_HH11350025,3,2,1,1,6,2,2,125.4,4,1,2,6,2,3,3,3,3,12106.15,67,25000000
4300,2017_HS3531000012,2017_HH17350046,3,2,3,9,6,1,4,99,2,1,1,6,1,1,4,1,5,14635.90376,67,12000000
4301,2017_HS3531000016,2017_HH17350050,3,2,1,1,5,1,4,92.4,3,1,1,5,2,3,3,1,3,9323.27,67,12000000
4302,2017_HS3533000003,2017_HH17350051,3,2,1,1,6,2,2,82.5,3,1,1,2,1,3,4,2,3,11476.45222,55,54000000
4303,2017_HS3533000007,2017_HH17350052,3,2,3,1,4,1,3,82.5,2,1,1,2,1,3,4,2,3,8236.49,67,42000000
4304,2017_HS3533000008,2017_HH17350053,3,2,3,3,4,2,4,82.5,3,1,1,2,1,3,4,3,1,12081.20228,55,42000000
4305,2017_HS3533000010,2017_HH15350017,3,2,3,1,4,2,5,82.5,3,1,2,6,1,3,4,1,1,12727.2,67,12000000
4306,2017_HS3533000011,2017_HH17350054,3,2,3,1,4,2,3,82.5,3,1,1,1,1,3,4,2,3,7668.13,67,25000000
4307,2017_HS3533000012,2017_HH17350055,3,2,1,1,6,3,4,59.4,2,1,1,5,5,1,3,1,5,24616.73,67,12000000
4308,2017_HS3533000013,2017_HH17350056,3,2,1,1,6,2,6,85.8,3,1,2,6,2,3,5,2,3,11600.48,55,42000000
4309,2017_HS3533000014,2017_HH17350057,3,2,3,1,2,1,4,79.2,3,1,2,3,1,3,4,3,3,17149.25,45,25000000
4310,2017_HS3533000015,2017_HH17350058,3,2,3,4,2,1,4,85.8,2,1,2,2,1,3,4,3,1,13429.42,55,42000000
4311,2017_HS3533000016,2017_HH17350059,3,2,3,8,3,1,6,112.2,3,1,2,5,1,3,4,4,1,13121.54,45,54000000
4312,2017_HS3533000017,2017_HH15350016,3,2,3,5,5,1,6,112.2,3,1,2,5,1,3,4,2,5,3709.042545,67,18000000
