,id_hs,id_hh,cat_loc_div,cat_sz_cty,cat_hus_typ,num_flr,num_out_wls,cat_hus_dir_fce,cat_hus_blt_yr,num_hus_ar,num_bed,num_liv,num_bat,num_out_wds,cat_fuel_heat,cat_cool,cat_fuel_cook,num_hus_mems,cat_mhh_age,cat_mhh_occu,cat_hh_ann_incm,num_tot_energy_heat
4410,2017_HS3636000012,2017_HH17360030,3,2,3,9,3,1,5,69.3,2,1,1,5,1,3,3,4,2,1,3,4049.13
4411,2017_HS3636000013,2017_HH17360031,3,2,3,11,3,1,6,85.8,3,1,2,5,1,3,4,4,2,3,7,13379.250213
4412,2017_HS3637000001,2017_HH11360080,3,2,1,1,6,3,4,132.0,4,1,2,16,2,3,3,2,3,3,2,10543.13
4413,2017_HS3637000002,2017_HH12360027,3,2,1,1,6,3,1,85.8,3,1,1,10,2,3,3,2,3,1,2,10767.63
4414,2017_HS3637000004,2017_HH13360019,3,2,1,1,6,1,4,75.89999999999998,3,1,1,6,2,1,3,1,3,4,2,6359.1207692
4415,2017_HS3637000005,2017_HH11360082,3,2,2,1,6,1,1,36.3,2,1,1,3,2,3,3,1,3,5,1,8118.99
4416,2017_HS3637000006,2017_HH11360083,3,2,1,1,6,2,2,89.1,4,1,1,6,2,3,3,2,2,1,3,8759.442105299999
4417,2017_HS3637000007,2017_HH12360028,3,2,1,1,6,3,4,39.6,1,1,1,4,2,3,3,2,3,3,2,9534.3661905
4418,2017_HS3637000009,2017_HH12360029,3,2,1,1,6,3,1,92.4,3,1,2,6,2,1,3,2,3,4,2,10470.4
4419,2017_HS3637000011,2017_HH13360021,3,2,1,1,6,3,5,99.0,2,1,1,12,2,3,3,2,3,3,3,12922.88
4420,2017_HS3637000012,2017_HH11360085,3,2,1,1,6,4,1,75.89999999999998,3,1,1,10,2,3,3,2,3,3,3,12333.48
4421,2017_HS3637000013,2017_HH14360016,3,2,1,1,6,1,1,59.4,4,0,1,4,2,3,3,1,3,5,2,6921.74
4422,2017_HS3637000015,2017_HH17360032,3,2,1,1,6,2,4,75.89999999999998,3,1,2,8,2,1,3,1,3,4,2,10078.28
4423,2017_HS3637000018,2017_HH17360033,3,2,1,1,4,2,1,330.0,3,1,1,0,2,1,3,2,2,3,3,8888.55
4424,2017_HS3640000001,2017_HH17360034,3,2,1,1,6,1,6,69.3,4,1,2,8,2,1,3,1,3,5,1,9477.1
4425,2017_HS3640000003,2017_HH11360078,3,2,1,1,6,2,1,39.6,2,1,1,3,2,1,3,1,3,4,1,7025.14
4426,2017_HS3640000004,2017_HH11360079,3,2,1,1,6,4,4,99.0,3,1,1,4,5,1,3,3,3,4,6,12880.64
4427,2017_HS3640000005,2017_HH17360035,3,2,3,4,4,1,5,79.19999999999997,3,1,2,9,1,1,4,3,2,4,6,13276.086388
4428,2017_HS3642000001,2017_HH14360009,3,2,1,1,6,1,1,82.5,3,1,1,5,2,1,3,1,3,4,5,10365.55
4429,2017_HS3642000002,2017_HH11360041,3,2,1,1,6,4,4,95.7,3,1,2,10,2,3,3,2,3,5,1,8709.74
4430,2017_HS3642000004,2017_HH11360043,3,2,1,1,6,1,2,75.89999999999998,3,1,1,8,2,3,3,2,2,5,1,13655.98
4431,2017_HS3642000005,2017_HH13360008,3,2,1,1,6,1,2,99.0,3,1,1,12,2,3,3,3,3,3,3,13883.96
4432,2017_HS3642000006,2017_HH11360044,3,2,1,1,6,3,2,79.19999999999997,3,1,2,8,2,1,3,1,3,5,1,10602.81
4433,2017_HS3642000007,2017_HH11360045,3,2,1,1,6,4,1,39.6,2,1,1,3,4,1,3,2,3,5,1,4697.56
4434,2017_HS3642000008,2017_HH11360046,3,2,2,1,6,1,1,92.4,3,1,1,10,2,3,3,2,3,3,1,8146.37
4435,2017_HS3642000009,2017_HH11360047,3,2,1,1,6,1,1,59.4,2,1,1,4,2,3,3,2,3,3,4,8291.77
4436,2017_HS3642000010,2017_HH11360048,3,2,1,1,6,4,1,89.1,3,1,2,8,2,3,3,2,2,3,5,11890.46
4437,2017_HS3642000011,2017_HH11360049,3,2,1,1,6,1,4,105.6,4,1,2,5,2,1,3,2,3,3,1,9889.46
4438,2017_HS3642000012,2017_HH11360050,3,2,1,1,6,1,4,112.2,4,1,1,5,2,3,3,2,3,3,5,13690.62
4439,2017_HS3643000002,2017_HH17360037,3,2,3,13,3,4,5,79.19999999999997,3,1,1,5,1,1,4,3,2,1,4,11414.65
4440,2017_HS3643000003,2017_HH17360038,3,2,1,1,3,1,3,82.5,2,1,1,8,2,3,5,3,2,1,3,16053.6
4441,2017_HS3644000002,2017_HH17360039,3,2,3,1,4,1,4,79.19999999999997,2,1,1,4,1,3,4,2,3,5,1,12484.893409
4442,2017_HS3644000008,2017_HH11360074,3,2,2,3,4,1,3,85.8,3,1,1,8,1,3,4,1,2,3,2,11481.034395
4443,2017_HS3644000010,2017_HH17360040,3,2,1,1,4,1,3,198.0,2,1,1,4,1,3,3,2,2,1,3,3404.29
4444,2017_HS3644000011,2017_HH17360041,3,2,3,5,2,3,5,95.7,2,1,1,8,1,3,4,3,2,3,5,14912.562751
4445,2017_HS3644000012,2017_HH17360042,3,2,3,1,4,1,4,79.19999999999997,3,1,1,2,1,1,4,3,2,1,4,14957.152275999999
4446,2017_HS3644000014,2017_HH17360043,3,2,3,12,4,1,5,79.19999999999997,3,1,2,4,1,3,4,1,3,5,1,12375.634045
4447,2017_HS3644000015,2017_HH17360044,3,2,3,6,4,1,6,108.9,3,1,2,4,1,3,4,5,2,1,6,14972.593012000001
4448,2017_HS3644000016,2017_HH17360045,3,2,3,10,4,1,4,89.1,3,1,2,4,1,3,4,2,2,1,4,10659.108251
4449,2017_HS3644000017,2017_HH17360046,3,2,3,2,6,1,3,102.3,3,1,1,4,1,3,4,2,2,1,6,4678.39
4450,2017_HS3644000018,2017_HH11360072,3,2,3,11,4,3,5,66.0,3,1,1,6,1,1,4,2,2,1,4,5131.750249000001
4451,2017_HS3644000019,2017_HH11360073,3,2,1,2,5,1,6,115.5,3,1,2,14,2,1,3,4,2,1,5,9665.23
4452,2017_HS3644000020,2017_HH17360047,3,2,1,1,6,1,4,125.4,4,1,2,16,2,1,3,1,3,5,1,13135.7
4453,2017_HS3645000001,2017_HH17360048,3,2,2,1,6,2,4,92.4,3,1,1,4,1,1,3,1,2,3,5,5391.25
4454,2017_HS3645000002,2017_HH17360049,3,2,2,3,4,1,3,75.89999999999998,3,1,1,5,1,3,4,5,2,5,3,25925.780694
4455,2017_HS3645000003,2017_HH17360050,3,2,2,2,4,2,3,59.4,3,1,1,20,1,1,4,3,2,4,1,9925.7583302
4456,2017_HS3645000004,2017_HH17360051,3,2,2,2,4,1,5,59.4,3,1,1,20,1,3,4,5,2,4,7,12127.486395
4457,2017_HS3645000005,2017_HH17360052,3,2,3,7,6,1,6,115.5,3,1,2,6,1,3,4,2,3,2,1,10917.14
4458,2017_HS3645000006,2017_HH17360053,3,2,3,10,6,1,4,82.5,3,1,1,4,1,3,4,3,2,3,6,8988.36
4459,2017_HS3645000007,2017_HH17360054,3,2,3,10,3,3,5,89.1,3,1,1,1,1,3,4,5,2,2,6,15348.59
4460,2017_HS3645000008,2017_HH17360055,3,2,2,3,4,3,3,56.1,3,1,1,3,1,3,4,4,2,4,3,16886.28
4461,2017_HS3645000009,2017_HH17360056,3,2,3,2,6,2,5,79.19999999999997,3,1,2,5,1,3,4,4,2,4,5,13950.136934
4462,2017_HS3646000003,2017_HH12360020,3,2,1,1,5,4,1,59.4,2,1,1,7,2,1,3,3,3,1,3,9209.92
4463,2017_HS3646000004,2017_HH12360021,3,2,1,1,5,4,4,95.7,3,1,1,7,2,1,3,4,3,3,5,9949.64
4464,2017_HS3646000005,2017_HH12360022,3,2,1,1,5,4,4,79.19999999999997,2,1,1,7,2,1,3,3,3,3,5,11430.88
4465,2017_HS3646000010,2017_HH17360057,3,2,2,1,6,1,5,66.0,2,1,1,8,2,3,3,4,2,1,6,6943.44
4466,2017_HS3646000011,2017_HH17360058,3,2,1,1,6,1,6,105.6,3,1,1,12,2,3,3,2,2,3,5,7877.4
4467,2017_HS3646000012,2017_HH17360059,3,2,2,2,5,1,5,59.4,1,1,1,10,4,1,3,2,3,3,4,5186.8
4468,2017_HS3646000013,2017_HH17360060,3,2,2,1,6,1,3,69.3,2,1,1,8,2,1,3,2,3,3,2,9191.48
4469,2017_HS3646000014,2017_HH17360061,3,2,1,1,6,1,5,115.5,3,1,2,14,2,3,3,4,2,1,5,8900.8
4470,2017_HS3646000015,2017_HH17360062,3,2,1,1,6,1,6,112.2,3,1,1,4,2,3,3,1,2,1,4,5563.6
4471,2017_HS3701100001,2017_HH12370036,2,2,1,1,5,3,1,85.8,3,1,1,6,2,3,3,4,2,3,6,9109.56
4472,2017_HS3701100002,2017_HH13370024,2,2,2,3,4,1,2,69.3,3,1,1,13,1,3,4,1,2,1,3,6320.7
4473,2017_HS3701100003,2017_HH16370004,2,2,2,1,5,1,3,99.0,3,1,1,8,1,3,4,3,2,3,4,5042.41
4474,2017_HS3701100004,2017_HH14370024,2,2,1,1,5,1,3,59.4,2,1,1,12,1,3,4,5,2,3,4,6257.086674
4475,2017_HS3701100006,2017_HH11370078,2,2,2,4,5,1,4,62.7,2,1,1,8,2,3,3,1,3,5,1,9815.92
4476,2017_HS3701100007,2017_HH11370079,2,2,2,2,4,2,4,62.7,2,1,1,8,1,3,4,2,3,1,3,7568.15
4477,2017_HS3701100008,2017_HH17370001,2,2,2,3,4,2,4,62.7,2,1,1,8,1,3,4,2,3,1,3,2922.8505379999997
4478,2017_HS3701100009,2017_HH16370005,2,2,2,1,5,1,4,49.5,2,1,1,3,1,1,4,1,3,2,1,5406.73
4479,2017_HS3701100013,2017_HH12370037,2,2,1,1,5,2,3,82.5,3,1,2,8,1,3,4,1,3,5,1,12615.952218999999
4480,2017_HS3701100014,2017_HH11370084,2,2,2,1,5,1,4,49.5,2,1,1,3,1,3,4,2,3,1,3,10937.92
4481,2017_HS3701100015,2017_HH12370038,2,2,2,3,2,1,4,36.3,1,1,1,4,1,3,4,3,2,1,3,6192.44
4482,2017_HS3701100016,2017_HH14370025,2,2,2,2,3,2,2,59.4,2,1,1,10,1,3,4,2,3,5,3,9354.54
4483,2017_HS3701100017,2017_HH11370085,2,2,2,2,4,1,4,46.2,2,1,1,3,1,3,4,2,3,5,1,6076.97
4484,2017_HS3701100018,2017_HH13370025,2,2,2,3,2,2,2,66.0,3,1,1,12,1,3,4,3,2,1,4,7238.36
4485,2017_HS3701100020,2017_HH11370087,2,2,2,2,3,1,4,72.6,3,1,2,10,1,1,4,2,3,5,1,6301.004148
4486,2017_HS3701100021,2017_HH17370002,2,2,1,2,6,2,4,66.0,2,1,1,4,1,3,4,1,2,1,2,9804.420544
4487,2017_HS3701100022,2017_HH17370003,2,2,2,2,6,2,3,75.89999999999998,2,1,1,8,2,3,5,2,2,1,4,28516.88
4488,2017_HS3701100023,2017_HH17370004,2,2,3,2,6,1,3,92.4,3,1,1,4,1,3,4,5,2,1,2,6539.35798
4489,2017_HS3701100024,2017_HH17370005,2,2,1,1,6,2,2,82.5,3,1,1,3,1,3,4,6,3,2,5,13602.90103
4490,2017_HS3701100025,2017_HH11370077,2,2,3,4,5,1,6,85.8,2,1,2,8,1,3,4,2,2,1,3,6979.4358950000005
4491,2017_HS3701200002,2017_HH13370026,2,2,1,1,6,2,1,19.8,1,0,1,2,2,1,3,2,2,5,1,12696.42
4492,2017_HS3701200003,2017_HH12370039,2,2,1,1,5,3,2,69.3,3,1,1,8,2,1,3,1,3,5,1,9705.66
4493,2017_HS3701200004,2017_HH12370040,2,2,1,1,6,1,1,82.5,3,1,1,8,2,1,3,1,3,5,1,9798.53
4494,2017_HS3701200008,2017_HH12370043,2,2,1,1,5,3,4,72.6,2,1,1,6,4,3,3,2,3,3,3,4732.06
4495,2017_HS3701200009,2017_HH12370044,2,2,1,1,5,3,4,85.8,3,1,1,8,2,3,3,3,3,1,5,9702.93
4496,2017_HS3701200011,2017_HH12370046,2,2,1,1,5,3,4,75.89999999999998,3,1,1,6,5,3,3,2,3,1,2,16500.5
4497,2017_HS3701200013,2017_HH12370048,2,2,1,1,5,1,4,85.8,3,1,1,8,1,3,4,5,2,1,5,13866.318138999999
4498,2017_HS3701200014,2017_HH12370049,2,2,3,2,3,4,4,99.0,3,1,1,8,1,1,4,4,2,1,3,6595.72
4499,2017_HS3701200015,2017_HH17370006,2,2,3,2,6,2,6,92.4,2,1,1,4,1,3,5,2,2,4,2,7792.742265000001
4500,2017_HS3701200016,2017_HH17370007,2,2,3,7,6,2,4,118.8,3,1,1,8,1,3,5,4,2,3,5,6702.245157
4501,2017_HS3701200017,2017_HH12370045,2,2,3,2,5,3,6,105.6,3,1,1,10,1,3,4,2,3,1,3,5978.43
4502,2017_HS3702000001,2017_HH14370002,2,2,1,1,5,1,6,95.7,3,1,2,4,2,3,3,1,3,3,3,8816.711625599999
4503,2017_HS3702000002,2017_HH12370006,2,2,3,11,4,1,4,85.8,3,1,1,8,1,3,4,2,2,1,5,10797.936015000001
4504,2017_HS3702000004,2017_HH12370008,2,2,3,12,4,1,4,85.8,3,1,1,8,1,3,4,4,2,3,7,12495.829345
4505,2017_HS3702000005,2017_HH13370003,2,2,3,12,2,1,4,85.8,3,1,1,14,1,3,4,3,2,3,5,7413.227890000001
4506,2017_HS3702000006,2017_HH13370004,2,2,3,14,4,1,4,85.8,3,1,1,8,1,3,4,5,2,1,6,12844.152625
4507,2017_HS3702000007,2017_HH11370003,2,2,3,2,3,1,4,85.8,3,1,1,8,1,3,4,2,3,5,2,8335.374785
4508,2017_HS3702000008,2017_HH13370005,2,2,3,2,2,1,4,85.8,3,1,1,8,1,3,4,2,2,1,3,12071.857105
4509,2017_HS3702000009,2017_HH14370003,2,2,3,4,2,2,4,72.6,3,1,1,4,1,3,4,3,2,1,5,13792.272031999999
4510,2017_HS3702000010,2017_HH13370006,2,2,3,5,2,1,4,85.8,3,1,1,14,1,3,4,4,2,1,5,11228.40757
4511,2017_HS3702000011,2017_HH12370009,2,2,3,6,4,1,4,42.9,3,1,1,8,1,3,4,3,2,3,7,14243.1779
4512,2017_HS3702000012,2017_HH12370010,2,2,3,8,3,1,4,85.8,3,1,1,8,1,3,4,4,2,1,7,15116.658084
4513,2017_HS3702000014,2017_HH14370004,2,2,3,8,4,1,4,99.0,3,1,2,8,1,3,4,2,2,3,5,7939.008936
4514,2017_HS3702000015,2017_HH16370001,2,2,3,8,2,2,4,72.6,3,1,1,4,1,1,4,2,2,3,5,15630.424887000001
4515,2017_HS3702000016,2017_HH13370007,2,2,3,12,4,1,6,125.4,4,1,2,16,1,3,4,4,2,1,7,12634.199815
4516,2017_HS3702000017,2017_HH12370011,2,2,2,2,5,3,2,89.1,3,1,1,8,4,3,3,4,2,1,7,19073.72
4517,2017_HS3702000019,2017_HH17370008,2,2,2,1,6,2,6,118.8,3,1,2,8,1,3,5,4,2,3,5,16285.116069999998
4518,2017_HS3702000020,2017_HH17370009,2,2,3,6,2,2,4,72.6,3,1,1,4,1,3,4,2,2,3,3,7761.02
4519,2017_HS3702000021,2017_HH17370010,2,2,1,1,6,1,5,151.79999999999995,3,1,1,4,1,3,5,4,2,3,5,11364.623894
4520,2017_HS3702000022,2017_HH17370011,2,2,3,9,2,2,4,75.89999999999998,3,1,1,4,1,1,4,2,2,1,4,3874.076488
4521,2017_HS3703000001,2017_HH11370028,2,2,1,1,6,4,1,75.89999999999998,3,1,2,8,1,1,3,1,3,5,1,4385.14
4522,2017_HS3703000003,2017_HH11370030,2,2,1,1,6,4,1,72.6,3,1,2,8,5,1,3,1,3,3,1,25736.18
