,id_hh,id_hs,cat_loc_div,cat_sz_cty,cat_hus_typ,num_flr,num_out_wls,cat_hus_dir_fce,num_hus_blt_yr,num_hus_ar,num_bed,num_bat,num_out_wds,cat_fuel_heat,cat_cool,cat_fuel_cook,num_hus_mems,cat_mhh_age,cat_mhh_occu,cat_hh_ann_incm,num_hus_age,num_tot_energy_heat
1693,HH18340005,HS3403000022,2,2,1,1,6,1,1980,82.5,3,1,16,4,1,3,2,3,2,3,39,4138.32
1694,HH18340006,HS3403000023,2,2,3,1,3,2,1992,92.4,3,1,8,1,3,4,2,2,2,4,27,13431.94
1695,HH18340007,HS3403000024,2,2,3,10,4,1,2016,82.5,2,2,14,1,3,4,4,2,1,6,3,10240.83
1696,HH15340004,HS3404000001,2,2,3,3,3,2,1990,79.2,3,2,7,1,1,4,3,2,1,3,29,13300.52
1697,HH11340014,HS3404000002,2,2,1,1,6,3,1985,105.6,4,2,7,1,3,4,2,3,3,1,34,9549.6
1698,HH11340015,HS3404000003,2,2,1,1,6,5,1978,85.8,3,1,8,1,3,4,5,2,1,4,41,14327.73
1699,HH11340016,HS3404000004,2,2,1,1,5,4,1972,85.8,3,1,8,1,3,4,1,3,5,1,47,10630.31
1700,HH11340017,HS3404000005,2,2,1,2,5,5,1995,59.4,2,1,12,1,3,4,3,3,3,3,24,9286.6
1701,HH14340003,HS3404000006,2,2,1,1,3,3,1984,102.3,3,1,8,1,1,4,1,3,5,1,35,4472.42
1702,HH11340018,HS3404000007,2,2,3,3,3,1,1997,75.9,3,1,8,1,3,4,1,3,5,2,22,6230.91
1703,HH11340019,HS3404000008,2,2,3,9,4,1,1994,75.9,3,1,16,1,3,4,5,3,3,5,25,14167.78
1704,HH11340020,HS3404000009,2,2,3,10,3,1,1997,75.9,3,1,8,1,1,4,2,3,5,2,22,6025.11
1705,HH16340013,HS3404000011,2,2,3,15,4,1,1997,79.2,3,1,8,1,3,4,4,2,1,4,22,10450.55787
1706,HH16340014,HS3404000012,2,2,3,2,3,5,1999,75.9,3,1,8,1,3,4,4,2,1,5,20,10597.7104
1707,HH16340016,HS3404000014,2,2,3,9,2,1,1997,79.2,3,1,8,1,3,4,4,2,3,6,22,14520.81
1708,HH15340008,HS3404000018,2,2,2,1,3,1,1994,62.7,3,1,8,2,1,3,2,2,1,4,25,10234.12
1709,HH17340009,HS3404000019,2,2,2,2,3,1,1994,62.7,3,1,10,2,1,3,4,3,1,3,25,12962.3
1710,HH15340011,HS3404000021,2,2,2,1,3,1,1994,79.2,3,1,6,2,3,3,6,2,3,4,25,13606.4
1711,HH14340004,HS3404000023,2,2,3,21,4,2,2010,112.2,3,2,13,1,3,4,3,2,1,4,9,8607.09
1712,HH16340015,HS3404000024,2,2,3,4,4,1,2010,95.7,3,2,7,1,1,4,4,2,1,7,9,5464.46
1713,HH17340010,HS3404000025,2,2,2,1,3,5,1994,85.8,3,1,9,2,3,3,2,3,5,2,25,10722.5
1714,HH17340011,HS3404000026,2,2,2,2,3,5,1994,82.5,3,1,12,2,1,3,4,2,1,1,25,10738.94
1715,HH18340008,HS3404000028,2,2,2,1,3,1,1994,59.4,3,1,16,2,3,3,3,2,1,7,25,12847.92
1716,HH13340028,HS3405000001,2,2,1,1,6,1,2003,99,3,1,17,4,3,3,2,2,3,3,16,13763.44
1717,HH12340002,HS3405000002,2,2,1,1,6,3,1978,82.5,4,1,10,2,1,3,1,3,3,1,41,12858.04
1718,HH16340001,HS3406000003,2,2,3,1,3,1,1997,79.2,3,1,5,1,3,4,3,2,1,4,22,19189.07
1719,HH14340001,HS3406000004,2,2,3,12,4,1,2000,79.2,2,1,5,1,1,4,2,2,2,4,19,6136.81
1720,HH11340005,HS3406000006,2,2,3,3,2,1,1982,42.9,2,1,4,1,3,4,1,3,5,1,37,4873.2
1721,HH13340011,HS3406000008,2,2,3,1,5,3,1982,46.2,2,1,8,1,3,4,4,2,1,3,37,12278.01
1722,HH13340012,HS3406000009,2,2,3,4,4,5,1982,42.9,2,1,2,1,1,4,2,3,5,3,37,10269.4
1723,HH13340013,HS3406000010,2,2,3,4,4,3,1982,46.2,2,1,8,1,1,4,2,3,1,2,37,8430.1
1724,HH11340007,HS3406000011,2,2,3,5,3,1,1982,42.9,2,1,8,1,1,4,1,3,5,1,37,3360.57
1725,HH13340015,HS3406000013,2,2,3,3,4,3,1982,46.2,2,1,7,1,1,4,1,3,5,1,37,4878.7
1726,HH13340016,HS3406000014,2,2,3,3,4,3,1982,46.2,2,1,8,1,1,4,4,2,1,1,37,4117.87
1727,HH16340002,HS3406000015,2,2,1,1,6,2,1994,72.6,2,1,6,2,3,5,2,3,3,2,25,10372.3
1728,HH17340013,HS3406000016,2,2,2,1,5,1,1994,82.5,2,1,8,4,1,3,1,2,3,2,25,1922.1
1729,HH16340006,HS3406000020,2,2,1,1,6,1,2012,92.4,2,1,4,2,3,5,1,3,5,1,7,12479.64
1730,HH17340014,HS3406000021,2,2,1,1,6,1,1987,52.8,2,1,5,2,3,3,1,3,5,1,32,10660.68
1731,HH17340015,HS3406000022,2,2,1,1,6,1,1977,59.4,2,1,5,2,3,3,1,3,4,1,42,6961.76
1732,HH17340016,HS3406000023,2,2,1,1,5,5,1978,82.5,3,1,8,2,3,3,2,3,5,3,41,8588.48
1733,HH17340017,HS3406000024,2,2,1,1,6,1,1987,66,2,1,7,2,3,3,2,3,2,3,32,6812.98
1734,HH17340018,HS3406000025,2,2,1,1,6,1,1978,66,2,1,5,2,3,3,2,3,5,3,41,9289.38
1735,HH17340019,HS3406000026,2,2,3,2,4,1,1982,42.9,2,1,8,1,3,4,1,3,5,1,37,4768.51
1736,HH11340003,HS3406000027,2,2,3,1,4,2,1982,42.9,2,1,4,1,3,4,2,2,1,4,37,11911.56
1737,HH17340020,HS3406000028,2,2,3,3,3,1,1982,49.5,2,1,19,1,3,4,1,3,5,1,37,4301
1738,HH11340002,HS3406000029,2,2,3,1,4,1,1982,42.9,2,1,4,1,3,4,2,3,3,2,37,9188.5
1739,HH17340021,HS3406000030,2,2,3,1,2,2,1982,42.9,2,1,8,1,3,4,1,3,5,1,37,2506.5
1740,HH17340022,HS3406000031,2,2,3,2,2,2,1983,42.9,2,1,14,2,3,3,5,2,1,3,36,14191.9
1741,HH17340023,HS3406000032,2,2,3,3,3,1,1982,49.5,2,1,5,1,3,4,1,3,5,1,37,5255.3
1742,HH17340024,HS3406000033,2,2,1,1,6,2,2012,85.8,2,2,16,4,3,3,2,3,4,3,7,10387.94
1743,HH17340025,HS3406000034,2,2,1,1,6,3,1994,85.8,3,1,8,2,3,3,2,3,4,2,25,20983.44
1744,HH17340027,HS3406000036,2,2,1,1,4,1,1994,82.5,3,1,6,4,3,5,5,2,2,1,25,34907.4
1745,HH17340028,HS3406000037,2,2,1,1,6,1,1972,62.7,3,1,5,4,3,3,1,3,5,1,47,10515.22
1746,HH18340001,HS3406000038,2,2,1,1,4,1,2008,132,3,1,10,2,3,3,3,2,3,5,11,18481.48
1747,HH18340003,HS3407000019,2,2,1,2,5,2,2005,158.4,4,2,10,2,3,5,4,2,1,7,14,21809.72
1748,HH11340010,HS3433000001,2,2,1,1,6,4,1970,33,1,1,4,4,1,3,1,3,5,1,49,4956.18
1749,HH12340001,HS3433000002,2,2,1,1,6,2,1970,105.6,3,1,10,2,3,3,2,3,3,2,49,22624.78
1750,HH16340007,HS3433000005,2,2,1,1,6,3,1970,39.6,1,1,3,2,1,3,1,2,2,1,49,10456.01
1751,HH11340012,HS3433000007,2,2,1,1,6,1,2009,39.6,1,1,5,1,3,4,2,3,2,2,10,8543.19
1752,HH11340013,HS3433000008,2,2,1,1,6,1,1979,69.3,3,1,8,1,3,4,3,3,5,1,40,9986.96
1753,HH13340019,HS3433000009,2,2,3,1,5,1,2009,89.1,3,2,12,1,3,4,2,2,3,5,10,17203.3
1754,HH16340008,HS3433000010,2,2,3,5,3,1,2009,125.4,3,2,10,1,3,4,2,3,3,4,10,3838.156255
1755,HH13340020,HS3433000011,2,2,3,7,4,1,2009,89.1,3,2,14,1,3,4,1,3,5,1,10,7530.75
1756,HH17340029,HS3433000012,2,2,3,8,4,1,2009,125.4,3,2,14,1,3,4,4,2,1,7,10,11209.22
1757,HH16340009,HS3433000013,2,2,3,9,3,2,2009,125.4,3,2,14,1,3,4,2,2,3,3,10,7936.1
1758,HH13340022,HS3433000014,2,2,3,10,5,1,2009,125.4,3,2,16,1,3,4,3,2,1,6,10,17474.37
1759,HH13340023,HS3433000015,2,2,3,1,5,1,2009,125.4,3,2,10,1,1,4,2,3,5,1,10,6832.73
1760,HH13340024,HS3433000016,2,2,3,2,4,1,2009,125.4,3,2,16,1,3,4,1,3,5,3,10,12458.27
1761,HH13340025,HS3433000017,2,2,3,7,4,1,2009,125.4,3,2,16,1,3,4,4,2,1,5,10,12686.51
1762,HH13340026,HS3433000018,2,2,3,1,5,1,2009,122.1,3,2,16,1,3,4,2,2,5,4,10,14558.02
1763,HH13340027,HS3433000019,2,2,3,3,4,1,2009,125.4,3,2,16,1,3,4,3,2,2,5,10,19034.71
1764,HH16340012,HS3433000022,2,2,3,3,3,4,2009,125.4,3,2,16,1,1,4,3,2,1,6,10,17472.39
1765,HH17340030,HS3433000023,2,2,2,2,4,1,1999,59.4,3,1,4,1,3,4,2,2,1,1,20,9018.82
1766,HH11340011,HS3433000024,2,2,2,4,3,3,2010,99,3,2,4,1,3,4,2,3,5,3,9,7125.19
1767,HH13340030,HS3434000002,2,2,1,1,6,3,1972,85.8,4,1,14,4,3,3,1,3,3,1,47,13191.54
1768,HH13340031,HS3434000003,2,2,1,1,6,1,1983,69.3,3,1,8,4,3,3,2,3,4,4,36,26081.22
1769,HH13340032,HS3434000004,2,2,1,1,6,1,1994,66,3,1,14,2,3,3,2,3,3,1,25,14156.64
1770,HH13340033,HS3434000005,2,2,1,1,6,5,2005,79.2,2,1,7,2,3,3,2,3,3,1,14,13565.82
1771,HH13340034,HS3434000006,2,2,1,1,6,1,1983,82.5,3,1,14,4,3,3,2,2,3,4,36,15695
1772,HH14340002,HS3434000007,2,2,1,1,6,1,1994,115.5,3,1,7,4,3,3,2,2,3,5,25,21680.6
1773,HH13340035,HS3434000008,2,2,1,1,6,1,1994,66,2,1,10,4,3,3,1,3,2,2,25,11714.92
1774,HH13340036,HS3434000009,2,2,1,1,6,2,1969,99,3,1,19,4,1,3,2,3,3,2,50,19945.98
1775,HH13340037,HS3434000010,2,2,1,1,6,1,1983,66,2,1,15,4,3,3,2,3,3,3,36,18004.96
1776,HH13340038,HS3434000011,2,2,1,1,6,1,2010,99,3,2,14,4,3,3,5,3,3,4,9,22073.62
1777,HH13340039,HS3434000012,2,2,1,1,6,3,2005,89.1,3,1,9,2,3,3,2,3,3,4,14,16876.88
1778,HH13340040,HS3434000013,2,2,1,1,6,1,1994,69.3,3,1,6,2,3,3,2,2,3,4,25,16579.06
1779,HH13340051,HS3435000001,2,2,1,1,6,1,1995,99,3,1,14,2,1,3,1,3,5,3,24,15676.94
1780,HH13340053,HS3435000003,2,2,1,1,6,1,1987,66,3,1,12,4,1,3,5,2,3,3,32,14867.68
1781,HH18340016,HS3435000004,2,2,1,1,6,1,1968,82.5,3,1,7,2,3,3,1,3,5,2,51,11989.04
1782,HH12340008,HS3438000001,2,2,1,1,6,2,1979,66,3,1,10,2,3,3,2,3,3,3,40,15646.78
1783,HH16340035,HS3438000002,2,2,2,1,4,2,2009,82.5,3,1,8,4,3,3,4,2,1,4,10,12525.9
1784,HH16340036,HS3438000003,2,2,2,2,3,2,2009,95.7,3,1,8,4,3,3,2,3,3,4,10,11923.9
1785,HH12340009,HS3438000004,2,2,2,3,4,1,1999,95.7,3,2,8,4,3,3,3,2,3,3,20,14054.98
1786,HH16340037,HS3438000005,2,2,2,3,3,2,2009,95.7,3,1,8,4,3,3,3,2,2,5,10,14465.2
1787,HH16340038,HS3438000006,2,2,2,4,4,2,2009,82.5,3,1,8,4,1,3,1,2,1,5,10,12157.82
1788,HH16340039,HS3438000008,2,2,2,1,3,2,2009,95.7,3,1,8,4,1,3,2,2,1,4,10,11743.3
1789,HH13340054,HS3438000009,2,2,1,1,6,1,1999,82.5,3,1,10,2,3,3,3,3,5,1,20,15295.09
1790,HH13340055,HS3438000010,2,2,1,1,6,2,1989,56.1,3,1,6,2,1,3,2,3,3,4,30,15040.58
1791,HH13340056,HS3438000011,2,2,1,1,6,2,2009,82.5,3,1,16,4,3,3,1,3,5,1,10,7329.78
1792,HH13340057,HS3438000012,2,2,1,1,6,1,1989,82.5,3,1,15,2,3,3,1,3,5,1,30,17470.22
1793,HH13340058,HS3438000013,2,2,1,1,6,2,2009,95.7,3,1,15,2,3,3,2,3,5,1,10,21022.38
1794,HH13340059,HS3438000014,2,2,1,1,6,1,1970,82.5,3,2,16,2,3,3,2,3,3,3,49,16085.5
1795,HH16340040,HS3438000015,2,2,1,1,6,2,1990,72.6,3,1,8,2,3,3,2,3,5,3,29,20424.69
1796,HH13340060,HS3438000017,2,2,1,1,6,1,1999,82.5,3,1,10,2,3,3,1,3,3,1,20,15147.94
1797,HH13340061,HS3438000018,2,2,1,1,6,1,1979,59.4,2,1,12,2,1,3,2,3,3,5,40,21941.77
1798,HH13340062,HS3438000019,2,2,1,1,5,2,2009,99,3,1,14,4,3,3,1,3,3,1,10,9613.08
1799,HH18340013,HS3438000020,2,2,1,1,6,1,1964,49.5,3,1,7,2,1,5,1,3,5,1,55,7122.186348
1800,HH11350041,HS3501100001,3,2,1,1,6,4,2002,56.1,2,1,4,1,1,4,2,3,5,2,17,12348.98
1801,HH11350042,HS3501100002,3,2,1,1,6,3,1999,75.9,4,1,8,1,3,4,2,3,5,3,20,10717.69
1802,HH11350043,HS3501100003,3,2,1,1,6,3,2002,69.3,3,1,8,1,3,4,2,3,2,2,17,10512.1657
1803,HH11350047,HS3501100009,3,2,3,5,4,1,1998,79.2,1,1,6,1,3,4,4,2,4,4,21,12252.64
1804,HH11350048,HS3501100010,3,2,3,7,4,2,2007,79.2,3,1,8,1,3,4,3,2,3,4,12,13711.04
1805,HH12350016,HS3501100011,3,2,3,8,2,1,1997,79.2,3,1,8,1,3,5,4,2,1,5,22,15978.66
1806,HH17350001,HS3501100033,3,2,3,4,3,1,1998,75.9,2,1,4,1,3,4,3,2,1,5,21,12364.1504
1807,HH17350002,HS3501100034,3,2,3,9,4,1,2004,75.9,2,1,4,1,3,5,1,1,1,2,15,6490.18
1808,HH17350003,HS3501100035,3,2,3,18,5,1,2005,79.2,3,2,4,1,3,4,4,2,3,5,14,14542.51
1809,HH17350005,HS3501100037,3,2,3,6,2,5,2001,105.6,3,2,3,1,3,4,4,2,3,6,18,10443.51893
1810,HH18350034,HS3501100040,3,2,3,3,2,1,1999,122.1,4,2,15,1,3,4,5,2,3,7,20,26143.58
1811,HH18350031,HS3501100041,3,2,2,4,4,2,2007,125.4,3,2,20,1,3,4,2,2,3,1,12,11711.71383
1812,HH18350035,HS3501100042,3,2,3,11,3,1,1999,105.6,3,2,14,1,1,4,4,2,1,6,20,10908.42221
1813,HH18350013,HS3501100043,3,2,3,2,2,1,1999,99,4,2,5,1,3,4,3,2,1,7,20,15940.79
1814,HH18350016,HS3501100044,3,2,3,15,4,3,1997,79.2,3,1,5,1,3,5,4,2,4,7,22,10667.09304
1815,HH12350014,HS3501200003,3,2,2,1,6,5,1985,33,1,1,7,1,3,4,2,2,3,3,34,7032.4
1816,HH17350010,HS3501200016,3,2,3,4,5,1,2008,105.6,3,1,5,1,3,4,3,2,1,4,11,15240.56644
1817,HH17350011,HS3501200017,3,2,3,8,6,1,1991,82.5,3,1,4,1,3,4,3,2,1,3,28,11055.41
1818,HH17350012,HS3501200018,3,2,3,5,6,4,1996,69.3,2,1,4,1,3,4,4,2,2,1,23,14112.63331
1819,HH17350013,HS3501200019,3,2,3,2,6,1,1984,79.2,3,1,6,1,3,4,2,2,2,4,35,5839.551212
1820,HH17350014,HS3501200020,3,2,3,7,6,1,1992,102.3,3,2,6,1,3,4,4,2,4,4,27,17579.4
1821,HH18350032,HS3501200037,3,2,1,1,3,1,2009,184.8,3,1,5,1,1,4,4,2,1,4,10,14000.11
1822,HH18350018,HS3501200038,3,2,2,2,2,1,2010,66,3,1,5,1,1,4,2,2,1,4,9,2683.77
